CaptureEventID,Animal
ASG000cka5,1
ASG000ckeu,1
ASG000ckf0,1
ASG000ckhr,1
ASG000cki7,1
ASG000cki8,1
ASG000ckml,1
ASG000ckn2,1
ASG000ckr5,1
ASG000cksa,1
ASG000ckst,1
ASG000ckum,1
ASG000ckvs,1
ASG000ckwf,1
ASG000ckx6,1
ASG000ckxa,0
ASG000ckyl,1
ASG000cl2k,1
ASG000cl6v,1
ASG000cl75,1
ASG000cl7k,1
ASG000clas,1
ASG000claz,1
ASG000clhr,0
ASG000cll6,1
ASG000clpk,1
ASG000clv9,0
ASG000cm98,1
ASG000cmbt,0
ASG000cmck,0
ASG000cmdd,0
ASG000cmkr,0
ASG000cmnd,0
ASG000cmno,1
ASG000cmq4,0
ASG000cmza,0
ASG000cn6l,1
ASG000cn7a,0
ASG000cn9i,1
ASG000cnbh,1
ASG000cng5,1
ASG000cnid,0
ASG000cnkd,1
ASG000cnmz,0
ASG000cnql,0
ASG000cnr2,1
ASG000cnrg,0
ASG000co0c,1
ASG000co1h,1
ASG000co31,0
ASG000co4w,1
ASG000co5u,1
ASG000co63,1
ASG000co79,1
ASG000co7f,1
ASG000co7n,1
ASG000co7u,0
ASG000co8o,0
ASG000co9b,1
ASG000co9g,1
ASG000cobe,1
ASG000cods,1
ASG000coed,1
ASG000coii,1
ASG000cois,1
ASG000cojo,1
ASG000coka,1
ASG000colj,1
ASG000cosn,1
ASG000cozk,1
ASG000cp11,1
ASG000cp1t,1
ASG000cp7f,1
ASG000cp81,1
ASG000cp8c,1
ASG000cpai,1
ASG000cpd8,1
ASG000cpev,1
ASG000cpf0,1
ASG000cpjg,1
ASG000cpkn,1
ASG000cpl1,1
ASG000cpmg,1
ASG000cpo5,1
ASG000cppg,1
ASG000cpr8,1
ASG000cpt9,1
ASG000cpuq,0
ASG000cpwp,1
ASG000cq07,1
ASG000cq0a,0
ASG000cq3p,1
ASG000cq4x,1
ASG000cq5w,1
ASG000cq6v,1
ASG000cq8t,1
ASG000cq9v,1
ASG000cqa5,1
ASG000cqaz,1
ASG000cqcc,1
ASG000cqgr,1
ASG000cqha,1
ASG000cqhb,1
ASG000cqi2,1
ASG000cqjc,1
ASG000cqmy,1
ASG000cqnb,1
ASG000cqnu,1
ASG000cquo,0
ASG000cr03,0
ASG000cr1i,0
ASG000cr3j,0
ASG000cr8r,0
ASG000crkd,0
ASG000crl0,0
ASG000crqa,0
ASG000crr6,1
ASG000crsp,1
ASG000crwy,1
ASG000crx0,1
ASG000crxo,1
ASG000cs02,1
ASG000cs28,1
ASG000cs5c,1
ASG000csa6,0
ASG000csbm,0
ASG000csc6,0
ASG000csdi,1
ASG000cshq,1
ASG000csma,1
ASG000csnj,0
ASG000csqw,0
ASG000cta4,0
ASG000ctab,1
ASG000ctat,0
ASG000ctbf,1
ASG000ctqt,0
ASG000ctsa,1
ASG000cttu,0
ASG000ctvd,0
ASG000ctvn,1
ASG000ctvx,0
ASG000cu04,0
ASG000cu1i,0
ASG000cu1j,0
ASG000cu8u,0
ASG000culg,1
ASG000cunh,1
ASG000cuo7,0
ASG000cupv,0
ASG000cv2h,0
ASG000cv4k,0
ASG000cv6c,0
ASG000cv97,0
ASG000cv9b,0
ASG000cvb1,0
ASG000cvc4,0
ASG000cvcb,0
ASG000cvcz,0
ASG000cvo9,0
ASG000cvos,0
ASG000cvqp,0
ASG000cvqx,0
ASG000cvsy,0
ASG000cvt9,0
ASG000cvv6,0
ASG000cw07,0
ASG000cw0a,0
ASG000cw1y,0
ASG000cw27,0
ASG000cwdf,0
ASG000cwfr,0
ASG000cww2,0
ASG000cwyg,0
ASG000cwyo,0
ASG000cx13,0
ASG000cx1g,1
ASG000cx93,0
ASG000cxbn,1
ASG000cxcl,0
ASG000cxf2,0
ASG000cxl5,0
ASG000cxu2,0
ASG000cxxc,0
ASG000cy4t,0
ASG000cy5g,1
ASG000cy6w,1
ASG000cya0,1
ASG000cyas,1
ASG000cydg,1
ASG000cygi,1
ASG000cyip,0
ASG000cyiz,0
ASG000cykt,1
ASG000cykv,1
ASG000cylf,1
ASG000cym4,1
ASG000cypg,0
ASG000cypx,1
ASG000cyqd,1
ASG000cyrf,1
ASG000cyrh,0
ASG000cysb,1
ASG000cyuj,1
ASG000cyv9,1
ASG000cywf,0
ASG000cz02,1
ASG000cz08,1
ASG000cz37,1
ASG000cz3q,1
ASG000cz44,1
ASG000cz69,1
ASG000cz8m,1
ASG000czbm,1
ASG000czef,1
ASG000czg2,1
ASG000czhm,1
ASG000czht,1
ASG000czk5,1
ASG000cznf,0
ASG000cztn,0
ASG000czu6,0
ASG000czyu,0
ASG000d07v,0
ASG000d0bx,0
ASG000d0d6,0
ASG000d0fu,0
ASG000d0gk,0
ASG000d0h5,0
ASG000d0ir,0
ASG000d0m8,0
ASG000d0q4,0
ASG000d0sn,0
ASG000d0to,0
ASG000d0vg,0
ASG000d0yw,1
ASG000d16y,0
ASG000d17f,0
ASG000d17m,0
ASG000d1a4,0
ASG000d1ak,1
ASG000d1d8,0
ASG000d1gs,0
ASG000d1lv,0
ASG000d1ma,0
ASG000d1ms,0
ASG000d1tn,0
ASG000d1vd,0
ASG000d1wy,0
ASG000d1zk,0
ASG000d25h,0
ASG000d28s,0
ASG000d28t,0
ASG000d29h,0
ASG000d2db,0
ASG000d2yz,1
ASG000d2z2,1
ASG000d30c,1
ASG000d38p,1
ASG000d3ae,1
ASG000d3bx,1
ASG000d3cf,1
ASG000d3dh,1
ASG000d3f0,1
ASG000d3jk,1
ASG000d3pb,1
ASG000d3vf,1
ASG000d3xo,1
ASG000d3zs,1
ASG000d405,1
ASG000d448,1
ASG000d47u,1
ASG000d48c,1
ASG000d49g,1
ASG000d49q,1
ASG000d4aq,0
ASG000d4ea,1
ASG000d4f4,1
ASG000d4h9,1
ASG000d4n6,1
ASG000d4sp,1
ASG000d4uj,1
ASG000d4wy,1
ASG000d4xb,1
ASG000d51w,1
ASG000d53b,1
ASG000d541,0
ASG000d552,1
ASG000d566,1
ASG000d58d,1
ASG000d59f,1
ASG000d5af,1
ASG000d5bm,0
ASG000d5d4,1
ASG000d5ge,1
ASG000d5ih,1
ASG000d5mg,0
ASG000d5n7,1
ASG000d5nd,1
ASG000d5ne,1
ASG000d5qq,1
ASG000d5w9,1
ASG000d628,0
ASG000d63q,0
ASG000d69j,1
ASG000d6as,1
ASG000d6bv,1
ASG000d6fj,1
ASG000d6ga,0
ASG000d6go,1
ASG000d6je,1
ASG000d6mo,1
ASG000d6q1,1
ASG000d6r2,1
ASG000d6uj,1
ASG000d6wn,1
ASG000d6xo,1
ASG000d6y7,1
ASG000d6zs,1
ASG000d724,1
ASG000d76k,1
ASG000d772,0
ASG000d78r,1
ASG000d7a8,1
ASG000d7bm,1
ASG000d7bq,1
ASG000d7f9,1
ASG000d7gg,1
ASG000d7h8,1
ASG000d7hq,1
ASG000d7i0,1
ASG000d7i8,1
ASG000d7nv,1
ASG000d7o1,1
ASG000d7or,1
ASG000d7pd,1
ASG000d7s6,1
ASG000d7sk,1
ASG000d7th,1
ASG000d7ut,1
ASG000d7v6,1
ASG000d7va,1
ASG000d7xe,1
ASG000d808,0
ASG000d821,0
ASG000d84t,0
ASG000d85v,0
ASG000d89y,0
ASG000d8ab,0
ASG000d8fn,0
ASG000d8fq,0
ASG000d8sh,0
ASG000d8wa,0
ASG000d8xb,0
ASG000d8ye,0
ASG000d9ew,1
ASG000d9gk,1
ASG000d9h1,1
ASG000d9ho,1
ASG000d9ik,1
ASG000d9ko,1
ASG000d9ku,1
ASG000d9kw,1
ASG000d9mi,1
ASG000d9qi,1
ASG000d9sj,0
ASG000da63,0
ASG000da7b,0
ASG000dak7,0
ASG000dalc,0
ASG000daoo,0
ASG000daps,0
ASG000db65,0
ASG000dbds,1
ASG000dbe4,1
ASG000dbii,1
ASG000dbnp,1
ASG000dbtm,0
ASG000dbzb,0
ASG000dc0f,0
ASG000dc45,0
ASG000dce1,0
ASG000dcin,0
ASG000dcjm,1
ASG000dcoy,1
ASG000dcqx,0
ASG000dcr5,1
ASG000dcsq,1
ASG000dcux,0
ASG000dcwl,0
ASG000dcwq,0
ASG000ddm1,0
ASG000ddwf,1
ASG000de0o,0
ASG000de92,1
ASG000ded6,1
ASG000deer,1
ASG000dehx,1
ASG000deic,1
ASG000dej9,1
ASG000dek7,1
ASG000del9,1
ASG000dely,1
ASG000deqe,1
ASG000devl,1
ASG000dexl,1
ASG000df1q,1
ASG000df23,1
ASG000df27,1
ASG000df9s,1
ASG000dfb5,1
ASG000dfdv,1
ASG000dfh4,1
ASG000dfjh,1
ASG000dfk0,1
ASG000dfq4,1
ASG000dfqz,1
ASG000dfub,1
ASG000dfyx,1
ASG000dg56,0
ASG000dg7e,0
ASG000dg8q,0
ASG000dgqo,1
ASG000dgqx,1
ASG000dgu5,1
ASG000dgui,0
ASG000dgvl,0
ASG000dgyg,0
ASG000dgyy,0
ASG000dh79,0
ASG000dhca,1
ASG000dhcz,1
ASG000dhdg,1
ASG000dhf2,1
ASG000dhfu,1
ASG000dhfz,0
ASG000dhgr,0
ASG000dhi8,1
ASG000dhmk,1
ASG000dhp7,0
ASG000dhs2,1
ASG000dhsc,1
ASG000dht2,1
ASG000dht5,0
ASG000dhwg,0
ASG000dhwr,1
ASG000dhxq,0
ASG000di1q,1
ASG000di5b,0
ASG000di5y,1
ASG000di6b,1
ASG000di75,1
ASG000di7g,1
ASG000di9b,1
ASG000dia5,1
ASG000diag,1
ASG000diaq,1
ASG000diba,1
ASG000dibe,1
ASG000dic2,1
ASG000dien,1
ASG000difn,1
ASG000dihm,1
ASG000dii6,1
ASG000dit2,0
ASG000diyz,0
ASG000dj0f,0
ASG000dj27,1
ASG000dj5x,0
ASG000dj75,0
ASG000djgh,0
ASG000djhz,0
ASG000djn7,1
ASG000djnk,0
ASG000djte,0
ASG000djyc,0
ASG000dk11,0
ASG000dk3m,0
ASG000dkr6,0
ASG000dl06,0
ASG000dl0m,0
ASG000dl6f,0
ASG000dl7j,0
ASG000dle6,0
ASG000dlg2,0
ASG000dlgl,0
ASG000dljf,0
ASG000dljz,0
ASG000dlnn,0
ASG000dlqm,0
ASG000dlto,0
ASG000dlvp,0
ASG000dlya,0
ASG000dm5o,0
ASG000dm8y,0
ASG000dmdm,0
ASG000dmfe,0
ASG000dmmr,0
ASG000dmo1,0
ASG000dmxc,0
ASG000dmxu,0
ASG000dn3q,0
ASG000dn4r,0
ASG000dn8n,0
ASG000dn90,0
ASG000dnd3,0
ASG000dnel,0
ASG000dnkb,0
ASG000dnof,0
ASG000dnq8,0
ASG000dnyh,0
ASG000dnyq,1
ASG000do0j,1
ASG000do4w,1
ASG000do4z,1
ASG000do8x,1
ASG000do9g,0
ASG000docg,1
ASG000dodb,1
ASG000doi3,0
ASG000doq6,0
ASG000dot0,0
ASG000dou2,1
ASG000doy0,0
ASG000doyd,1
ASG000dp29,0
ASG000dp3p,1
ASG000dpe5,0
ASG000dpgj,0
ASG000dpmg,1
ASG000dpmn,1
ASG000dpmz,0
ASG000dpo4,1
ASG000dppt,1
ASG000dpr2,1
ASG000dptz,1
ASG000dpvl,1
ASG000dq53,0
ASG000dqlp,0
ASG000dqos,0
ASG000dqq5,0
ASG000dqq9,1
ASG000dqud,0
ASG000dqyx,0
ASG000dqzp,0
ASG000dr0h,0
ASG000dr0i,0
ASG000dr15,0
ASG000dr2d,0
ASG000dr3c,1
ASG000dr3t,0
ASG000dr4k,1
ASG000dr8p,1
ASG000drll,1
ASG000drmi,1
ASG000drni,0
ASG000drp7,1
ASG000drvs,1
ASG000drwg,1
ASG000drxp,0
ASG000ds03,0
ASG000ds3e,1
ASG000ds7r,1
ASG000ds8n,1
ASG000dsed,1
ASG000dsen,1
ASG000dsf2,0
ASG000dsh5,0
ASG000dsi5,0
ASG000dsjz,0
ASG000dsky,1
ASG000dsvu,0
ASG000dswg,0
ASG000dt1p,0
ASG000dtbk,0
ASG000dtf6,1
ASG000dtol,0
ASG000dtoq,0
ASG000dtpu,0
ASG000dtqi,0
ASG000dtqv,0
ASG000dtr1,0
ASG000dtsx,1
ASG000dtyg,1
ASG000du3m,0
ASG000du59,0
ASG000du6m,0
ASG000du8u,0
ASG000du9u,1
ASG000due5,1
ASG000duhk,0
ASG000dumm,0
ASG000dur0,0
ASG000duxh,1
ASG000duy7,0
ASG000dv0q,0
ASG000dv7p,0
ASG000dv9g,1
ASG000dv9p,1
ASG000dvao,1
ASG000dvdi,1
ASG000dvds,1
ASG000dvf2,0
ASG000dvh0,1
ASG000dvhw,0
ASG000dvl3,1
ASG000dvqc,1
ASG000dvqq,1
ASG000dvrz,1
ASG000dvs6,1
ASG000dvt1,0
ASG000dvta,1
ASG000dvty,1
ASG000dvxo,1
ASG000dvyv,1
ASG000dw3m,1
ASG000dw3t,0
ASG000dw5z,1
ASG000dw65,1
ASG000dwc5,0
ASG000dwcm,1
ASG000dwcz,1
ASG000dwdu,1
ASG000dwf2,1
ASG000dwfp,1
ASG000dwj8,1
ASG000dwov,1
ASG000dwpr,1
ASG000dwr1,1
ASG000dwtk,1
ASG000dwtu,1
ASG000dwtz,1
ASG000dwwq,1
ASG000dwxx,1
ASG000dx42,0
ASG000dx4w,0
ASG000dx56,0
ASG000dx65,0
ASG000dx6a,0
ASG000dx8s,1
ASG000dxa6,0
ASG000dxba,0
ASG000dxdf,0
ASG000dxf2,0
ASG000dxg2,0
ASG000dxl0,0
ASG000dxmr,0
ASG000dxrb,0
ASG000dxtp,0
ASG000dxtw,0
ASG000dxu8,0
ASG000dxul,1
ASG000dxwa,0
ASG000dxwn,0
ASG000dxzi,0
ASG000dy47,0
ASG000dy7j,0
ASG000dy88,0
ASG000dyk1,0
ASG000dyli,0
ASG000dym3,0
ASG000dymv,0
ASG000dyu6,0
ASG000dyzr,1
ASG000dz02,1
ASG000dz26,1
ASG000dz71,1
ASG000dz8r,1
ASG000dz90,1
ASG000dza0,1
ASG000dzgl,0
ASG000dzrd,0
ASG000dztw,0
ASG000dzvx,0
ASG000dzwi,0
ASG000dzyv,1
ASG000e0ab,1
ASG000e0ki,0
ASG000e0qt,0
ASG000e0z4,0
ASG000e0zf,0
ASG000e0zg,0
ASG000e10v,0
ASG000e117,0
ASG000e15v,0
ASG000e16u,0
ASG000e18e,0
ASG000e1d1,0
ASG000e1gh,0
ASG000e1ib,0
ASG000e1is,0
ASG000e1mj,0
ASG000e1ml,0
ASG000e1px,0
ASG000e1xd,0
ASG000e3v0,1
ASG000e3zz,1
ASG000e44o,0
ASG000e46r,1
ASG000e4ig,1
ASG000e4iw,1
ASG000e4kh,1
ASG000e4pi,1
ASG000e4r3,1
ASG000e4rk,1
ASG000e4u2,1
ASG000e4y6,1
ASG000e4zr,0
ASG000e4zs,1
ASG000e514,0
ASG000e534,1
ASG000e552,0
ASG000e55y,0
ASG000e597,1
ASG000e59u,1
ASG000e5ds,0
ASG000e5gg,0
ASG000e5m0,1
ASG000e5qb,1
ASG000e5qi,0
ASG000e5tb,0
ASG000e5ua,1
ASG000e60k,0
ASG000e617,1
ASG000e62t,1
ASG000e64n,1
ASG000e64t,0
ASG000e64w,0
ASG000e69h,1
ASG000e69k,1
ASG000e69r,1
ASG000e6bd,1
ASG000e6fw,0
ASG000e6ji,1
ASG000e6kd,1
ASG000e6kz,1
ASG000e6lq,1
ASG000e6m6,1
ASG000e6pq,1
ASG000e6q7,1
ASG000e6qn,1
ASG000e6ru,1
ASG000e6s9,0
ASG000e6ul,1
ASG000e6xj,1
ASG000e708,0
ASG000e70k,1
ASG000e71g,1
ASG000e727,1
ASG000e750,1
ASG000e757,1
ASG000e7br,0
ASG000e7cp,1
ASG000e7ei,0
ASG000e7eq,0
ASG000e7f9,0
ASG000e7gm,0
ASG000e7k1,0
ASG000e7o3,0
ASG000e7o6,0
ASG000e7r0,0
ASG000e7sx,0
ASG000e810,1
ASG000e83j,0
ASG000e89q,0
ASG000e8hy,1
ASG000e8p4,1
ASG000e8q4,1
ASG000e8qp,1
ASG000e8xf,1
ASG000e8yd,1
ASG000e8yf,1
ASG000e8z2,1
ASG000e91x,1
ASG000e92d,1
ASG000e942,1
ASG000e945,1
ASG000e94p,1
ASG000e97w,1
ASG000e9h0,1
ASG000e9l2,1
ASG000e9ly,1
ASG000e9ms,1
ASG000e9od,0
ASG000e9qc,0
ASG000e9qh,1
ASG000e9tz,1
ASG000e9vh,0
ASG000e9vp,1
ASG000e9w2,1
ASG000e9y9,0
ASG000e9zm,0
ASG000ea1k,0
ASG000ea73,0
ASG000eaav,0
ASG000eabt,0
ASG000eae3,1
ASG000eah4,1
ASG000eajp,1
ASG000eaqg,0
ASG000eatx,1
ASG000eaua,1
ASG000eava,0
ASG000eavw,1
ASG000eazr,1
ASG000eb02,1
ASG000eb17,1
ASG000eb22,1
ASG000eb25,1
ASG000eb40,1
ASG000eb6i,1
ASG000eb8s,1
ASG000ebe7,0
ASG000ebqp,0
ASG000ebrj,0
ASG000ebt2,0
ASG000ec0g,0
ASG000ecdj,0
ASG000ecfu,0
ASG000ecju,0
ASG000eclo,0
ASG000eco6,0
ASG000ecpf,0
ASG000ecpr,1
ASG000ecxb,0
ASG000ed1j,0
ASG000ed2v,0
ASG000ed55,1
ASG000ed5q,0
ASG000edc0,0
ASG000edc4,1
ASG000edc7,0
ASG000edga,1
ASG000edh7,1
ASG000ediq,1
ASG000edjv,1
ASG000edki,1
ASG000edng,1
ASG000edpi,1
ASG000edqi,1
ASG000edr1,1
ASG000edue,0
ASG000edv2,0
ASG000edyx,0
ASG000ee8t,0
ASG000eece,0
ASG000eedb,1
ASG000ef09,0
ASG000efc8,0
ASG000efec,1
ASG000efef,0
ASG000effy,0
ASG000efki,1
ASG000efoe,1
ASG000efpw,1
ASG000efrm,1
ASG000eg1f,0
ASG000eg32,0
ASG000eg7p,1
ASG000eg8e,0
ASG000ege0,0
ASG000egfu,0
ASG000egrd,0
ASG000egri,0
ASG000egrx,0
ASG000egyi,0
ASG000egzv,0
ASG000eh94,0
ASG000eh9m,0
ASG000ehfm,1
ASG000ehm2,0
ASG000ehqt,0
ASG000ehv3,1
ASG000ehvq,0
ASG000ei1m,0
ASG000ei2v,0
ASG000eiad,0
ASG000eiat,0
ASG000eibh,0
ASG000eie1,0
ASG000eif5,0
ASG000eik4,0
ASG000eiki,0
ASG000eina,1
ASG000eit4,0
ASG000eit8,1
ASG000eizq,1
ASG000ej0x,1
ASG000ej9g,1
ASG000ejcm,1
ASG000ejh9,1
ASG000ejiu,0
ASG000ejjr,1
ASG000ejme,1
ASG000ejnl,1
ASG000ejsx,1
ASG000ejvz,1
ASG000ek9z,1
ASG000ekc0,1
ASG000ekd3,0
ASG000eknq,1
ASG000ekpd,1
ASG000ekw7,0
ASG000ekx7,0
ASG000el0k,1
ASG000el2y,1
ASG000el3q,0
ASG000el5d,0
ASG000el5k,0
ASG000elqk,0
ASG000elt9,0
ASG000eluc,0
ASG000elw0,0
ASG000elw8,0
ASG000ely9,1
ASG000em43,1
ASG000em6d,1
ASG000em9q,1
ASG000emg3,1
ASG000emhi,1
ASG000emm5,1
ASG000emmm,1
ASG000emos,1
ASG000empt,1
ASG000emq2,1
ASG000emva,1
ASG000emwl,1
ASG000emwp,1
ASG000emyx,1
ASG000emzj,0
ASG000emzl,1
ASG000en0g,1
ASG000en22,1
ASG000en3g,1
ASG000en3i,1
ASG000en4h,1
ASG000en5s,1
ASG000en5y,1
ASG000en7h,1
ASG000encq,0
ASG000enhw,0
ASG000enii,0
ASG000ensz,0
ASG000enzp,0
ASG000eobp,0
ASG000eoc0,0
ASG000eoqa,0
ASG000eose,0
ASG000eoxr,0
ASG000eoy3,0
ASG000ep0m,0
ASG000ep6r,1
ASG000ep99,0
ASG000epbt,0
ASG000epcz,0
ASG000epmd,0
ASG000epss,0
ASG000ept0,0
ASG000eq3f,0
ASG000eq5l,0
ASG000eq6v,0
ASG000eqd9,0
ASG000eqe3,1
ASG000eqfi,1
ASG000eqip,1
ASG000eqlj,1
ASG000eqpz,1
ASG000eqwh,0
ASG000er1y,0
ASG000er5x,1
ASG000eray,0
ASG000ergq,1
ASG000eriv,1
ASG000erj1,1
ASG000erjs,1
ASG000erk1,1
ASG000erl0,1
ASG000erlf,1
ASG000erlv,1
ASG000es2m,0
ASG000esbw,0
ASG000ese9,0
ASG000esh5,0
ASG000eshm,0
ASG000eslb,0
ASG000eslg,0
ASG000espq,0
ASG000esst,0
ASG000esug,0
ASG000esv0,0
ASG000esva,0
ASG000esvo,0
ASG000et49,1
ASG000et8q,1
ASG000et9g,1
ASG000etd2,1
ASG000etdr,1
ASG000etea,1
ASG000etol,0
ASG000ets6,1
ASG000etst,0
ASG000etxj,1
ASG000eu8z,1
ASG000euvl,1
ASG000ev79,1
ASG000ev7f,0
ASG000ev8h,1
ASG000ev9c,0
ASG000evbs,0
ASG000evcj,0
ASG000evdb,0
ASG000evk0,1
ASG000evl9,1
ASG000evov,1
ASG000evrg,0
ASG000evw0,0
ASG000ew3i,0
ASG000ew6s,1
ASG000ew8i,1
ASG000ew93,1
ASG000ewal,1
ASG000ewao,1
ASG000ewaz,1
ASG000ewbd,1
ASG000ewd6,1
ASG000ewgk,1
ASG000ewja,1
ASG000ewk3,1
ASG000ewnr,1
ASG000ewo8,1
ASG000ewov,1
ASG000ewqa,1
ASG000exsu,1
ASG000ey26,0
ASG000ey3q,0
ASG000ey9g,0
ASG000eygc,0
ASG000eyly,0
ASG000eyo3,0
ASG000eyri,0
ASG000eys8,0
ASG000eyuk,0
ASG000eyum,1
ASG000eyvx,0
ASG000eyw3,0
ASG000eyw7,0
ASG000eyxf,0
ASG000eyyn,0
ASG000eyzo,0
ASG000ez3n,0
ASG000ez44,0
ASG000ez6o,0
ASG000ezct,0
ASG000ezdh,0
ASG000ezfo,0
ASG000ezgv,0
ASG000ezk5,0
ASG000ezqf,0
ASG000ezqu,0
ASG000ezrm,0
ASG000ezvp,1
ASG000ezz3,1
ASG000f039,1
ASG000f04l,1
ASG000f07c,1
ASG000f09b,1
ASG000f0av,1
ASG000f0br,0
ASG000f0c7,1
ASG000f0ch,1
ASG000f0dv,1
ASG000f0f4,1
ASG000f0fw,1
ASG000f0i9,1
ASG000f0j4,1
ASG000f0li,1
ASG000f0nh,1
ASG000f0rj,1
ASG000f0rp,1
ASG000f0rx,1
ASG000f0ww,1
ASG000f0yy,1
ASG000f0zd,1
ASG000f117,1
ASG000f13p,1
ASG000f13w,1
ASG000f15n,1
ASG000f16i,1
ASG000f1d6,1
ASG000f1d7,1
ASG000f1fh,1
ASG000f1gj,1
ASG000f1gs,1
ASG000f1if,1
ASG000f1iw,1
ASG000f1iz,1
ASG000f1jf,1
ASG000f1l1,1
ASG000f1l9,1
ASG000f1lh,1
ASG000f1ls,1
ASG000f1ni,1
ASG000f1pd,1
ASG000f1su,1
ASG000f1tj,1
ASG000f1tu,1
ASG000f1ul,1
ASG000f1v2,1
ASG000f1vj,1
ASG000f1x6,0
ASG000f1y7,1
ASG000f23n,0
ASG000f26y,0
ASG000f2bp,0
ASG000f2c1,1
ASG000f2ir,1
ASG000f2jb,0
ASG000f2l2,0
ASG000f2pd,0
ASG000f349,0
ASG000f37u,1
ASG000f3ap,0
ASG000f3ds,0
ASG000f3mg,1
ASG000f3ok,0
ASG000f40h,1
ASG000f443,1
ASG000f48i,0
ASG000f49u,1
ASG000f4fi,1
ASG000f4iv,0
ASG000f4jg,1
ASG000f4o9,0
ASG000f4pb,0
ASG000f4pp,0
ASG000f4s3,0
ASG000f4sa,1
ASG000f4ti,0
ASG000f4va,0
ASG000f51q,0
ASG000f588,0
ASG000f5cq,0
ASG000f5ec,1
ASG000f5fc,0
ASG000f5qv,0
ASG000f5sm,0
ASG000f5t8,0
ASG000f5u0,0
ASG000f5wk,0
ASG000f5yi,0
ASG000f64a,0
ASG000f65d,0
ASG000f6br,0
ASG000f6et,0
ASG000f6f6,0
ASG000f6mu,0
ASG000f6pj,0
ASG000f734,0
ASG000f73u,0
ASG000f75a,0
ASG000f7ew,0
ASG000f7i1,1
ASG000f7to,0
ASG000f7zp,0
ASG000f824,0
ASG000f82f,0
ASG000f882,1
ASG000f8es,0
ASG000f8ic,1
ASG000f8j2,1
ASG000f8j4,1
ASG000f8oi,1
ASG000f8ro,1
ASG000f8s1,0
ASG000f8sf,1
ASG000f8yq,1
ASG000f91e,1
ASG000f920,1
ASG000f95c,1
ASG000f95x,1
ASG000f9a9,1
ASG000f9al,1
ASG000f9cn,1
ASG000f9ff,0
ASG000f9ig,0
ASG000fa1l,0
ASG000fab2,0
ASG000fabb,0
ASG000fakb,0
ASG000famh,0
ASG000fas1,0
ASG000faxm,0
ASG000fb4n,0
ASG000fb54,0
ASG000fb55,0
ASG000fb58,0
ASG000fb95,0
ASG000fba5,0
ASG000fban,0
ASG000fbdb,0
ASG000fbh3,0
ASG000fbh9,0
ASG000fbpb,0
ASG000fbq1,0
ASG000fbv2,1
ASG000fbwy,0
ASG000fbyw,0
ASG000fc36,0
ASG000fcdn,0
ASG000fck3,0
ASG000fcq6,0
ASG000fcr7,0
ASG000fcrs,0
ASG000fct3,0
ASG000fcu9,0
ASG000fcvn,0
ASG000fcza,1
ASG000fczf,0
ASG000fd1q,0
ASG000fd2h,0
ASG000fd4j,0
ASG000fdd1,0
ASG000fddg,0
ASG000fde9,0
ASG000fdiz,0
ASG000fdlh,0
ASG000fdne,0
ASG000fdpm,0
ASG000fdpr,0
ASG000fdr1,0
ASG000fdx4,1
ASG000fe1k,0
ASG000fe6y,1
ASG000fe88,1
ASG000fe8d,0
ASG000fe8v,0
ASG000fe8x,1
ASG000fefj,0
ASG000feir,1
ASG000fenn,0
ASG000feo7,0
ASG000feur,1
ASG000fev0,0
ASG000feva,0
ASG000feyo,1
ASG000ff2g,0
ASG000ff5k,0
ASG000ff8q,0
ASG000ffj3,0
ASG000ffnb,0
ASG000ffsh,1
ASG000fgax,0
ASG000fgdb,0
ASG000fgf0,0
ASG000fgfb,0
ASG000fggq,0
ASG000fglh,0
ASG000fgp8,0
ASG000fgsd,0
ASG000fgyi,0
ASG000fh2r,1
ASG000fh4i,1
ASG000fh53,0
ASG000fh97,0
ASG000fh9x,1
ASG000fhcc,0
ASG000fhfj,0
ASG000fhg7,1
ASG000fhhi,1
ASG000fhlx,0
ASG000fhtl,1
ASG000fhwh,0
ASG000fhzw,1
ASG000fi66,1
ASG000ms96,1
ASG000mscc,1
ASG000msd8,1
ASG000msds,1
ASG000mshx,1
ASG000msic,1
ASG000msl3,1
ASG000mslg,1
ASG000mso8,1
ASG000msrm,0
ASG000msut,1
ASG000msx5,0
ASG000msxm,0
ASG000msxv,0
ASG000mtkn,0
ASG000mtly,0
ASG000mtvh,1
ASG000mtwy,0
ASG000mtxq,1
ASG000mtzh,0
ASG000mu2n,0
ASG000mu3m,1
ASG000mu4m,1
ASG000mu4v,1
ASG000mu8f,0
ASG000mu9i,0
ASG000mubc,0
ASG000mue7,0
ASG000mug4,0
ASG000mug7,0
ASG000muit,1
ASG000mujb,0
ASG000mujc,1
ASG000mum1,1
ASG000mumh,1
ASG000mumn,1
ASG000muq8,0
ASG000murp,1
ASG000muw8,1
ASG000mv0j,1
ASG000mv9g,0
ASG000mv9x,0
ASG000mvc2,0
ASG000mvg8,0
ASG000mvhe,1
ASG000mviw,0
ASG000mvko,0
ASG000mvv6,0
ASG000mvvx,1
ASG000mvzr,1
ASG000mw20,1
ASG000mw3z,1
ASG000mw50,1
ASG000mw81,1
ASG000mwdh,1
ASG000mwg0,1
ASG000mwgw,1
ASG000mwh1,1
ASG000mwhv,1
ASG000mwhx,1
ASG000mwk0,1
ASG000mwpr,1
ASG000mwri,1
ASG000mwup,1
